QueryNumber;[DocRanking, DocNumber, Similarity]
00083;[1008, 718, 0.0]
00083;[1009, 724, 0.0]
00083;[1010, 731, 0.0]
00083;[1011, 734, 0.0]
00083;[1012, 736, 0.0]
00083;[1013, 737, 0.0]
00083;[1014, 741, 0.0]
00083;[1015, 742, 0.0]
00083;[1016, 743, 0.0]
00083;[1017, 744, 0.0]
00083;[1018, 747, 0.0]
00083;[1019, 750, 0.0]
00083;[1020, 751, 0.0]
00083;[1021, 754, 0.0]
00083;[1022, 757, 0.0]
00083;[1023, 758, 0.0]
00083;[1024, 759, 0.0]
00083;[1025, 764, 0.0]
00083;[1026, 766, 0.0]
00083;[1027, 768, 0.0]
00083;[1028, 769, 0.0]
00083;[1029, 770, 0.0]
00083;[1030, 778, 0.0]
00083;[1031, 780, 0.0]
00083;[1032, 782, 0.0]
00083;[1033, 785, 0.0]
00083;[1034, 786, 0.0]
00083;[1035, 790, 0.0]
00083;[1036, 793, 0.0]
00083;[1037, 794, 0.0]
00083;[1038, 802, 0.0]
00083;[1039, 805, 0.0]
00083;[1040, 806, 0.0]
00083;[1041, 808, 0.0]
00083;[1042, 810, 0.0]
00083;[1043, 816, 0.0]
00083;[1044, 819, 0.0]
00083;[1045, 820, 0.0]
00083;[1046, 827, 0.0]
00083;[1047, 828, 0.0]
00083;[1048, 829, 0.0]
00083;[1049, 835, 0.0]
00083;[1050, 836, 0.0]
00083;[1051, 841, 0.0]
00083;[1052, 845, 0.0]
00083;[1053, 847, 0.0]
00083;[1054, 848, 0.0]
00083;[1055, 850, 0.0]
00083;[1056, 851, 0.0]
00083;[1057, 854, 0.0]
00083;[1058, 857, 0.0]
00083;[1059, 858, 0.0]
00083;[1060, 859, 0.0]
00083;[1061, 860, 0.0]
00083;[1062, 861, 0.0]
00083;[1063, 865, 0.0]
00083;[1064, 867, 0.0]
00083;[1065, 873, 0.0]
00083;[1066, 874, 0.0]
00083;[1067, 878, 0.0]
00083;[1068, 884, 0.0]
00083;[1069, 887, 0.0]
00083;[1070, 890, 0.0]
00083;[1071, 892, 0.0]
00083;[1072, 897, 0.0]
00083;[1073, 900, 0.0]
00083;[1074, 905, 0.0]
00083;[1075, 906, 0.0]
00083;[1076, 909, 0.0]
00083;[1077, 910, 0.0]
00083;[1078, 912, 0.0]
00083;[1079, 913, 0.0]
00083;[1080, 914, 0.0]
00083;[1081, 917, 0.0]
00083;[1082, 918, 0.0]
00083;[1083, 920, 0.0]
00083;[1084, 928, 0.0]
00083;[1085, 934, 0.0]
00083;[1086, 938, 0.0]
00083;[1087, 940, 0.0]
00083;[1088, 948, 0.0]
00083;[1089, 951, 0.0]
00083;[1090, 957, 0.0]
00083;[1091, 958, 0.0]
00083;[1092, 965, 0.0]
00083;[1093, 970, 0.0]
00083;[1094, 971, 0.0]
00083;[1095, 972, 0.0]
00083;[1096, 976, 0.0]
00083;[1097, 977, 0.0]
00083;[1098, 981, 0.0]
00083;[1099, 982, 0.0]
00083;[1100, 988, 0.0]
00083;[1101, 990, 0.0]
00083;[1102, 992, 0.0]
00083;[1103, 993, 0.0]
00083;[1104, 994, 0.0]
00083;[1105, 995, 0.0]
00083;[1106, 997, 0.0]
00083;[1107, 1003, 0.0]
00083;[1108, 1005, 0.0]
00083;[1109, 1006, 0.0]
00083;[1110, 1010, 0.0]
00083;[1111, 1011, 0.0]
00083;[1112, 1014, 0.0]
00083;[1113, 1016, 0.0]
00083;[1114, 1017, 0.0]
00083;[1115, 1025, 0.0]
00083;[1116, 1026, 0.0]
00083;[1117, 1029, 0.0]
00083;[1118, 1035, 0.0]
00083;[1119, 1037, 0.0]
00083;[1120, 1038, 0.0]
00083;[1121, 1039, 0.0]
00083;[1122, 1040, 0.0]
00083;[1123, 1041, 0.0]
00083;[1124, 1042, 0.0]
00083;[1125, 1047, 0.0]
00083;[1126, 1050, 0.0]
00083;[1127, 1052, 0.0]
00083;[1128, 1053, 0.0]
00083;[1129, 1054, 0.0]
00083;[1130, 1055, 0.0]
00083;[1131, 1056, 0.0]
00083;[1132, 1058, 0.0]
00083;[1133, 1059, 0.0]
00083;[1134, 1060, 0.0]
00083;[1135, 1061, 0.0]
00083;[1136, 1063, 0.0]
00083;[1137, 1064, 0.0]
00083;[1138, 1067, 0.0]
00083;[1139, 1068, 0.0]
00083;[1140, 1071, 0.0]
00083;[1141, 1072, 0.0]
00083;[1142, 1073, 0.0]
00083;[1143, 1075, 0.0]
00083;[1144, 1077, 0.0]
00083;[1145, 1081, 0.0]
00083;[1146, 1093, 0.0]
00083;[1147, 1095, 0.0]
00083;[1148, 1100, 0.0]
00083;[1149, 1101, 0.0]
00083;[1150, 1102, 0.0]
00083;[1151, 1103, 0.0]
00083;[1152, 1107, 0.0]
00083;[1153, 1110, 0.0]
00083;[1154, 1112, 0.0]
00083;[1155, 1114, 0.0]
00083;[1156, 1116, 0.0]
00083;[1157, 1118, 0.0]
00083;[1158, 1125, 0.0]
00083;[1159, 1127, 0.0]
00083;[1160, 1133, 0.0]
00083;[1161, 1136, 0.0]
00083;[1162, 1137, 0.0]
00083;[1163, 1138, 0.0]
00083;[1164, 1142, 0.0]
00083;[1165, 1145, 0.0]
00083;[1166, 1151, 0.0]
00083;[1167, 1158, 0.0]
00083;[1168, 1161, 0.0]
00083;[1169, 1164, 0.0]
00083;[1170, 1166, 0.0]
00083;[1171, 1171, 0.0]
00083;[1172, 1172, 0.0]
00083;[1173, 1173, 0.0]
00083;[1174, 1178, 0.0]
00083;[1175, 1180, 0.0]
00083;[1176, 1181, 0.0]
00083;[1177, 1188, 0.0]
00083;[1178, 1189, 0.0]
00083;[1179, 1190, 0.0]
00083;[1180, 1194, 0.0]
00083;[1181, 1196, 0.0]
00083;[1182, 1198, 0.0]
00083;[1183, 1199, 0.0]
00083;[1184, 1202, 0.0]
00083;[1185, 1205, 0.0]
00083;[1186, 1207, 0.0]
00083;[1187, 1211, 0.0]
00083;[1188, 1212, 0.0]
00083;[1189, 1215, 0.0]
00083;[1190, 1217, 0.0]
00083;[1191, 1224, 0.0]
00083;[1192, 1228, 0.0]
00083;[1193, 1229, 0.0]
00083;[1194, 1230, 0.0]
00083;[1195, 1231, 0.0]
00083;[1196, 1237, 0.0]
00083;[1197, 40, 0.0]
00083;[1198, 59, 0.0]
00083;[1199, 151, 0.0]
00083;[1200, 191, 0.0]
00083;[1201, 222, 0.0]
00083;[1202, 280, 0.0]
00083;[1203, 338, 0.0]
00083;[1204, 558, 0.0]
00083;[1205, 620, 0.0]
00083;[1206, 700, 0.0]
00083;[1207, 833, 0.0]
00083;[1208, 974, 0.0]
00083;[1209, 1007, 0.0]
00083;[1210, 1097, 0.0]
00083;[1211, 1104, 0.0]
00083;[1212, 1219, 0.0]
00083;[1213, 1015, 0.0]
00084;[0, 56, 0.0]
00084;[1, 106, 0.0]
00084;[2, 134, 0.0]
00084;[3, 299, 0.0]
00084;[4, 377, 0.0]
00084;[5, 465, 0.0]
00084;[6, 490, 0.0]
00084;[7, 505, 0.0]
00084;[8, 726, 0.0]
00084;[9, 767, 0.0]
00084;[10, 911, 0.0]
00084;[11, 926, 0.0]
00084;[12, 931, 0.0]
00084;[13, 943, 0.0]
00084;[14, 975, 0.0]
00084;[15, 1031, 0.0]
00084;[16, 1111, 0.0]
00084;[17, 1148, 0.0]
00084;[18, 1218, 0.0]
00084;[19, 1, 0.0]
00084;[20, 3, 0.0]
00084;[21, 4, 0.0]
00084;[22, 8, 0.0]
00084;[23, 9, 0.0]
00084;[24, 10, 0.0]
00084;[25, 12, 0.0]
00084;[26, 13, 0.0]
00084;[27, 14, 0.0]
00084;[28, 15, 0.0]
00084;[29, 16, 0.0]
00084;[30, 17, 0.0]
00084;[31, 18, 0.0]
00084;[32, 19, 0.0]
00084;[33, 24, 0.0]
00084;[34, 25, 0.0]
00084;[35, 27, 0.0]
00084;[36, 30, 0.0]
00084;[37, 33, 0.0]
00084;[38, 34, 0.0]
00084;[39, 35, 0.0]
00084;[40, 37, 0.0]
00084;[41, 39, 0.0]
00084;[42, 41, 0.0]
00084;[43, 43, 0.0]
00084;[44, 46, 0.0]
00084;[45, 47, 0.0]
00084;[46, 48, 0.0]
00084;[47, 52, 0.0]
00084;[48, 57, 0.0]
00084;[49, 58, 0.0]
00084;[50, 60, 0.0]
00084;[51, 63, 0.0]
00084;[52, 64, 0.0]
00084;[53, 65, 0.0]
00084;[54, 66, 0.0]
00084;[55, 67, 0.0]
00084;[56, 69, 0.0]
00084;[57, 71, 0.0]
00084;[58, 72, 0.0]
00084;[59, 74, 0.0]
00084;[60, 76, 0.0]
00084;[61, 77, 0.0]
00084;[62, 79, 0.0]
00084;[63, 80, 0.0]
00084;[64, 81, 0.0]
00084;[65, 84, 0.0]
00084;[66, 87, 0.0]
00084;[67, 88, 0.0]
00084;[68, 89, 0.0]
00084;[69, 90, 0.0]
00084;[70, 91, 0.0]
00084;[71, 93, 0.0]
00084;[72, 94, 0.0]
00084;[73, 96, 0.0]
00084;[74, 97, 0.0]
00084;[75, 98, 0.0]
00084;[76, 99, 0.0]
00084;[77, 101, 0.0]
00084;[78, 102, 0.0]
00084;[79, 103, 0.0]
00084;[80, 104, 0.0]
00084;[81, 105, 0.0]
00084;[82, 107, 0.0]
00084;[83, 108, 0.0]
00084;[84, 109, 0.0]
00084;[85, 110, 0.0]
00084;[86, 111, 0.0]
00084;[87, 112, 0.0]
00084;[88, 113, 0.0]
00084;[89, 114, 0.0]
00084;[90, 115, 0.0]
00084;[91, 117, 0.0]
00084;[92, 118, 0.0]
00084;[93, 119, 0.0]
00084;[94, 120, 0.0]
00084;[95, 121, 0.0]
00084;[96, 122, 0.0]
00084;[97, 123, 0.0]
00084;[98, 124, 0.0]
00084;[99, 125, 0.0]
00084;[100, 126, 0.0]
00084;[101, 129, 0.0]
00084;[102, 131, 0.0]
00084;[103, 133, 0.0]
00084;[104, 135, 0.0]
00084;[105, 136, 0.0]
00084;[106, 137, 0.0]
00084;[107, 139, 0.0]
00084;[108, 140, 0.0]
00084;[109, 141, 0.0]
00084;[110, 143, 0.0]
00084;[111, 147, 0.0]
00084;[112, 150, 0.0]
00084;[113, 152, 0.0]
00084;[114, 153, 0.0]
00084;[115, 154, 0.0]
00084;[116, 155, 0.0]
00084;[117, 157, 0.0]
00084;[118, 158, 0.0]
00084;[119, 160, 0.0]
00084;[120, 162, 0.0]
00084;[121, 163, 0.0]
00084;[122, 164, 0.0]
00084;[123, 165, 0.0]
00084;[124, 167, 0.0]
00084;[125, 170, 0.0]
00084;[126, 172, 0.0]
00084;[127, 175, 0.0]
00084;[128, 179, 0.0]
00084;[129, 182, 0.0]
00084;[130, 184, 0.0]
00084;[131, 185, 0.0]
00084;[132, 186, 0.0]
00084;[133, 189, 0.0]
00084;[134, 192, 0.0]
00084;[135, 197, 0.0]
00084;[136, 198, 0.0]
00084;[137, 201, 0.0]
00084;[138, 202, 0.0]
00084;[139, 204, 0.0]
00084;[140, 205, 0.0]
00084;[141, 206, 0.0]
00084;[142, 208, 0.0]
00084;[143, 209, 0.0]
00084;[144, 211, 0.0]
00084;[145, 213, 0.0]
00084;[146, 215, 0.0]
00084;[147, 216, 0.0]
00084;[148, 219, 0.0]
00084;[149, 220, 0.0]
00084;[150, 225, 0.0]
00084;[151, 226, 0.0]
00084;[152, 227, 0.0]
00084;[153, 228, 0.0]
00084;[154, 230, 0.0]
00084;[155, 233, 0.0]
00084;[156, 236, 0.0]
00084;[157, 238, 0.0]
00084;[158, 239, 0.0]
00084;[159, 240, 0.0]
00084;[160, 241, 0.0]
00084;[161, 246, 0.0]
00084;[162, 248, 0.0]
00084;[163, 249, 0.0]
00084;[164, 251, 0.0]
00084;[165, 252, 0.0]
00084;[166, 253, 0.0]
00084;[167, 254, 0.0]
00084;[168, 256, 0.0]
00084;[169, 257, 0.0]
00084;[170, 258, 0.0]
00084;[171, 260, 0.0]
00084;[172, 261, 0.0]
00084;[173, 262, 0.0]
00084;[174, 263, 0.0]
00084;[175, 265, 0.0]
00084;[176, 266, 0.0]
00084;[177, 267, 0.0]
00084;[178, 268, 0.0]
00084;[179, 270, 0.0]
00084;[180, 272, 0.0]
00084;[181, 276, 0.0]
00084;[182, 277, 0.0]
00084;[183, 278, 0.0]
00084;[184, 279, 0.0]
00084;[185, 281, 0.0]
00084;[186, 282, 0.0]
00084;[187, 283, 0.0]
00084;[188, 286, 0.0]
00084;[189, 287, 0.0]
00084;[190, 288, 0.0]
00084;[191, 289, 0.0]
00084;[192, 291, 0.0]
00084;[193, 292, 0.0]
00084;[194, 293, 0.0]
00084;[195, 294, 0.0]
00084;[196, 296, 0.0]
00084;[197, 297, 0.0]
00084;[198, 300, 0.0]
00084;[199, 301, 0.0]
00084;[200, 304, 0.0]
00084;[201, 306, 0.0]
00084;[202, 307, 0.0]
00084;[203, 309, 0.0]
00084;[204, 313, 0.0]
00084;[205, 315, 0.0]
00084;[206, 317, 0.0]
00084;[207, 318, 0.0]
00084;[208, 321, 0.0]
00084;[209, 322, 0.0]
00084;[210, 323, 0.0]
00084;[211, 325, 0.0]
00084;[212, 326, 0.0]
00084;[213, 327, 0.0]
00084;[214, 328, 0.0]
00084;[215, 331, 0.0]
00084;[216, 332, 0.0]
00084;[217, 333, 0.0]
00084;[218, 334, 0.0]
00084;[219, 339, 0.0]
00084;[220, 340, 0.0]
00084;[221, 341, 0.0]
00084;[222, 343, 0.0]
00084;[223, 344, 0.0]
00084;[224, 346, 0.0]
00084;[225, 347, 0.0]
00084;[226, 348, 0.0]
00084;[227, 349, 0.0]
00084;[228, 351, 0.0]
00084;[229, 352, 0.0]
00084;[230, 353, 0.0]
00084;[231, 355, 0.0]
00084;[232, 358, 0.0]
00084;[233, 359, 0.0]
00084;[234, 360, 0.0]
00084;[235, 361, 0.0]
00084;[236, 367, 0.0]
00084;[237, 370, 0.0]
00084;[238, 373, 0.0]
00084;[239, 376, 0.0]
00084;[240, 379, 0.0]
00084;[241, 381, 0.0]
00084;[242, 382, 0.0]
00084;[243, 385, 0.0]
00084;[244, 386, 0.0]
00084;[245, 389, 0.0]
00084;[246, 390, 0.0]
00084;[247, 391, 0.0]
00084;[248, 392, 0.0]
00084;[249, 397, 0.0]
00084;[250, 398, 0.0]
00084;[251, 399, 0.0]
00084;[252, 402, 0.0]
00084;[253, 403, 0.0]
00084;[254, 406, 0.0]
00084;[255, 407, 0.0]
00084;[256, 408, 0.0]
00084;[257, 410, 0.0]
00084;[258, 412, 0.0]
00084;[259, 413, 0.0]
00084;[260, 414, 0.0]
00084;[261, 415, 0.0]
00084;[262, 416, 0.0]
00084;[263, 417, 0.0]
00084;[264, 418, 0.0]
00084;[265, 419, 0.0]
00084;[266, 422, 0.0]
00084;[267, 423, 0.0]
00084;[268, 424, 0.0]
00084;[269, 427, 0.0]
00084;[270, 429, 0.0]
00084;[271, 430, 0.0]
00084;[272, 431, 0.0]
00084;[273, 432, 0.0]
00084;[274, 433, 0.0]
00084;[275, 436, 0.0]
00084;[276, 437, 0.0]
00084;[277, 439, 0.0]
00084;[278, 440, 0.0]
00084;[279, 442, 0.0]
00084;[280, 443, 0.0]
00084;[281, 444, 0.0]
00084;[282, 445, 0.0]
00084;[283, 447, 0.0]
00084;[284, 449, 0.0]
00084;[285, 450, 0.0]
00084;[286, 451, 0.0]
00084;[287, 452, 0.0]
00084;[288, 454, 0.0]
00084;[289, 460, 0.0]
00084;[290, 462, 0.0]
00084;[291, 463, 0.0]
00084;[292, 469, 0.0]
00084;[293, 470, 0.0]
00084;[294, 472, 0.0]
00084;[295, 473, 0.0]
00084;[296, 474, 0.0]
00084;[297, 475, 0.0]
00084;[298, 476, 0.0]
00084;[299, 477, 0.0]
00084;[300, 478, 0.0]
00084;[301, 480, 0.0]
00084;[302, 481, 0.0]
00084;[303, 482, 0.0]
00084;[304, 483, 0.0]
00084;[305, 484, 0.0]
00084;[306, 487, 0.0]
00084;[307, 489, 0.0]
00084;[308, 491, 0.0]
00084;[309, 492, 0.0]
00084;[310, 494, 0.0]
00084;[311, 495, 0.0]
00084;[312, 496, 0.0]
00084;[313, 498, 0.0]
00084;[314, 500, 0.0]
00084;[315, 501, 0.0]
00084;[316, 502, 0.0]
00084;[317, 503, 0.0]
00084;[318, 504, 0.0]
00084;[319, 507, 0.0]
00084;[320, 508, 0.0]
00084;[321, 509, 0.0]
00084;[322, 510, 0.0]
00084;[323, 511, 0.0]
00084;[324, 514, 0.0]
00084;[325, 515, 0.0]
00084;[326, 516, 0.0]
00084;[327, 517, 0.0]
00084;[328, 518, 0.0]
00084;[329, 519, 0.0]
00084;[330, 524, 0.0]
00084;[331, 525, 0.0]
00084;[332, 528, 0.0]
00084;[333, 529, 0.0]
00084;[334, 530, 0.0]
00084;[335, 531, 0.0]
00084;[336, 532, 0.0]
00084;[337, 533, 0.0]
00084;[338, 534, 0.0]
00084;[339, 535, 0.0]
00084;[340, 537, 0.0]
00084;[341, 538, 0.0]
00084;[342, 540, 0.0]
00084;[343, 541, 0.0]
00084;[344, 542, 0.0]
00084;[345, 543, 0.0]
00084;[346, 544, 0.0]
00084;[347, 545, 0.0]
00084;[348, 550, 0.0]
00084;[349, 552, 0.0]
00084;[350, 553, 0.0]
00084;[351, 554, 0.0]
00084;[352, 555, 0.0]
00084;[353, 557, 0.0]
00084;[354, 559, 0.0]
00084;[355, 562, 0.0]
00084;[356, 563, 0.0]
00084;[357, 566, 0.0]
00084;[358, 568, 0.0]
00084;[359, 570, 0.0]
00084;[360, 571, 0.0]
00084;[361, 572, 0.0]
00084;[362, 573, 0.0]
00084;[363, 575, 0.0]
00084;[364, 580, 0.0]
00084;[365, 582, 0.0]
00084;[366, 584, 0.0]
00084;[367, 590, 0.0]
00084;[368, 592, 0.0]
00084;[369, 593, 0.0]
00084;[370, 596, 0.0]
00084;[371, 599, 0.0]
00084;[372, 600, 0.0]
00084;[373, 601, 0.0]
00084;[374, 602, 0.0]
00084;[375, 603, 0.0]
00084;[376, 605, 0.0]
00084;[377, 607, 0.0]
00084;[378, 612, 0.0]
00084;[379, 613, 0.0]
00084;[380, 614, 0.0]
00084;[381, 615, 0.0]
00084;[382, 617, 0.0]
00084;[383, 622, 0.0]
00084;[384, 623, 0.0]
00084;[385, 626, 0.0]
00084;[386, 627, 0.0]
00084;[387, 630, 0.0]
00084;[388, 631, 0.0]
00084;[389, 632, 0.0]
00084;[390, 635, 0.0]
00084;[391, 637, 0.0]
00084;[392, 638, 0.0]
00084;[393, 639, 0.0]
00084;[394, 640, 0.0]
00084;[395, 641, 0.0]
00084;[396, 642, 0.0]
00084;[397, 643, 0.0]
00084;[398, 644, 0.0]
00084;[399, 649, 0.0]
00084;[400, 651, 0.0]
00084;[401, 652, 0.0]
00084;[402, 654, 0.0]
00084;[403, 655, 0.0]
00084;[404, 656, 0.0]
00084;[405, 657, 0.0]
00084;[406, 658, 0.0]
00084;[407, 660, 0.0]
00084;[408, 661, 0.0]
00084;[409, 663, 0.0]
00084;[410, 664, 0.0]
00084;[411, 665, 0.0]
00084;[412, 666, 0.0]
00084;[413, 667, 0.0]
00084;[414, 669, 0.0]
00084;[415, 670, 0.0]
00084;[416, 671, 0.0]
00084;[417, 673, 0.0]
00084;[418, 676, 0.0]
00084;[419, 681, 0.0]
00084;[420, 682, 0.0]
00084;[421, 683, 0.0]
00084;[422, 687, 0.0]
00084;[423, 689, 0.0]
00084;[424, 690, 0.0]
00084;[425, 691, 0.0]
00084;[426, 692, 0.0]
00084;[427, 693, 0.0]
00084;[428, 694, 0.0]
00084;[429, 697, 0.0]
00084;[430, 698, 0.0]
00084;[431, 699, 0.0]
00084;[432, 701, 0.0]
00084;[433, 702, 0.0]
00084;[434, 703, 0.0]
00084;[435, 704, 0.0]
00084;[436, 707, 0.0]
00084;[437, 709, 0.0]
00084;[438, 713, 0.0]
00084;[439, 714, 0.0]
00084;[440, 716, 0.0]
00084;[441, 719, 0.0]
00084;[442, 720, 0.0]
00084;[443, 721, 0.0]
00084;[444, 722, 0.0]
00084;[445, 723, 0.0]
00084;[446, 725, 0.0]
00084;[447, 727, 0.0]
00084;[448, 728, 0.0]
00084;[449, 730, 0.0]
00084;[450, 732, 0.0]
00084;[451, 733, 0.0]
00084;[452, 738, 0.0]
00084;[453, 739, 0.0]
00084;[454, 740, 0.0]
00084;[455, 745, 0.0]
00084;[456, 746, 0.0]
00084;[457, 748, 0.0]
00084;[458, 749, 0.0]
00084;[459, 752, 0.0]
00084;[460, 753, 0.0]
00084;[461, 755, 0.0]
00084;[462, 756, 0.0]
00084;[463, 760, 0.0]
00084;[464, 761, 0.0]
00084;[465, 762, 0.0]
00084;[466, 763, 0.0]
00084;[467, 765, 0.0]
00084;[468, 771, 0.0]
00084;[469, 772, 0.0]
00084;[470, 773, 0.0]
00084;[471, 774, 0.0]
00084;[472, 775, 0.0]
00084;[473, 776, 0.0]
00084;[474, 777, 0.0]
00084;[475, 779, 0.0]
00084;[476, 781, 0.0]
00084;[477, 783, 0.0]
00084;[478, 784, 0.0]
00084;[479, 787, 0.0]
00084;[480, 788, 0.0]
00084;[481, 789, 0.0]
00084;[482, 791, 0.0]
00084;[483, 792, 0.0]
00084;[484, 795, 0.0]
00084;[485, 796, 0.0]
00084;[486, 797, 0.0]
00084;[487, 798, 0.0]
00084;[488, 799, 0.0]
00084;[489, 800, 0.0]
00084;[490, 801, 0.0]
00084;[491, 803, 0.0]
00084;[492, 804, 0.0]
00084;[493, 807, 0.0]
00084;[494, 809, 0.0]
00084;[495, 811, 0.0]
00084;[496, 812, 0.0]
00084;[497, 813, 0.0]
00084;[498, 814, 0.0]
00084;[499, 815, 0.0]
00084;[500, 817, 0.0]
00084;[501, 818, 0.0]
00084;[502, 821, 0.0]
00084;[503, 822, 0.0]
00084;[504, 823, 0.0]
00084;[505, 824, 0.0]
00084;[506, 825, 0.0]
00084;[507, 826, 0.0]
00084;[508, 830, 0.0]
00084;[509, 831, 0.0]
00084;[510, 832, 0.0]
00084;[511, 834, 0.0]
00084;[512, 837, 0.0]
00084;[513, 838, 0.0]
00084;[514, 840, 0.0]
00084;[515, 842, 0.0]
00084;[516, 843, 0.0]
00084;[517, 844, 0.0]
00084;[518, 846, 0.0]
00084;[519, 849, 0.0]
00084;[520, 852, 0.0]
00084;[521, 853, 0.0]
00084;[522, 855, 0.0]
00084;[523, 856, 0.0]
00084;[524, 862, 0.0]
00084;[525, 863, 0.0]
00084;[526, 864, 0.0]
00084;[527, 866, 0.0]
00084;[528, 868, 0.0]
00084;[529, 869, 0.0]
00084;[530, 870, 0.0]
00084;[531, 871, 0.0]
00084;[532, 872, 0.0]
00084;[533, 875, 0.0]
00084;[534, 876, 0.0]
00084;[535, 877, 0.0]
00084;[536, 879, 0.0]
00084;[537, 880, 0.0]
00084;[538, 881, 0.0]
00084;[539, 882, 0.0]
00084;[540, 883, 0.0]
00084;[541, 885, 0.0]
00084;[542, 886, 0.0]
00084;[543, 888, 0.0]
00084;[544, 889, 0.0]
00084;[545, 891, 0.0]
00084;[546, 893, 0.0]
00084;[547, 895, 0.0]
00084;[548, 896, 0.0]
00084;[549, 898, 0.0]
00084;[550, 899, 0.0]
00084;[551, 901, 0.0]
00084;[552, 902, 0.0]
00084;[553, 903, 0.0]
00084;[554, 904, 0.0]
00084;[555, 907, 0.0]
00084;[556, 908, 0.0]
00084;[557, 915, 0.0]
00084;[558, 916, 0.0]
00084;[559, 919, 0.0]
00084;[560, 921, 0.0]
00084;[561, 922, 0.0]
00084;[562, 923, 0.0]
00084;[563, 924, 0.0]
00084;[564, 925, 0.0]
00084;[565, 927, 0.0]
00084;[566, 929, 0.0]
00084;[567, 930, 0.0]
00084;[568, 933, 0.0]
00084;[569, 935, 0.0]
00084;[570, 936, 0.0]
00084;[571, 937, 0.0]
00084;[572, 941, 0.0]
00084;[573, 942, 0.0]
00084;[574, 944, 0.0]
00084;[575, 945, 0.0]
00084;[576, 946, 0.0]
00084;[577, 947, 0.0]
00084;[578, 949, 0.0]
00084;[579, 950, 0.0]
00084;[580, 952, 0.0]
00084;[581, 953, 0.0]
00084;[582, 954, 0.0]
00084;[583, 955, 0.0]
00084;[584, 956, 0.0]
00084;[585, 959, 0.0]
00084;[586, 960, 0.0]
00084;[587, 961, 0.0]
00084;[588, 962, 0.0]
00084;[589, 963, 0.0]
00084;[590, 964, 0.0]
00084;[591, 966, 0.0]
00084;[592, 967, 0.0]
00084;[593, 968, 0.0]
00084;[594, 969, 0.0]
00084;[595, 973, 0.0]
00084;[596, 978, 0.0]
00084;[597, 979, 0.0]
00084;[598, 980, 0.0]
00084;[599, 983, 0.0]
00084;[600, 984, 0.0]
00084;[601, 985, 0.0]
00084;[602, 986, 0.0]
00084;[603, 987, 0.0]
00084;[604, 989, 0.0]
00084;[605, 991, 0.0]
00084;[606, 996, 0.0]
00084;[607, 998, 0.0]
00084;[608, 999, 0.0]
00084;[609, 1000, 0.0]
00084;[610, 1001, 0.0]
00084;[611, 1002, 0.0]
00084;[612, 1004, 0.0]
00084;[613, 1008, 0.0]
00084;[614, 1009, 0.0]
00084;[615, 1012, 0.0]
00084;[616, 1013, 0.0]
00084;[617, 1019, 0.0]
00084;[618, 1020, 0.0]
00084;[619, 1021, 0.0]
00084;[620, 1022, 0.0]
00084;[621, 1024, 0.0]
00084;[622, 1027, 0.0]
00084;[623, 1028, 0.0]
00084;[624, 1030, 0.0]
00084;[625, 1032, 0.0]
00084;[626, 1033, 0.0]
00084;[627, 1034, 0.0]
00084;[628, 1036, 0.0]
00084;[629, 1043, 0.0]
00084;[630, 1044, 0.0]
00084;[631, 1045, 0.0]
00084;[632, 1046, 0.0]
00084;[633, 1048, 0.0]
00084;[634, 1049, 0.0]
00084;[635, 1051, 0.0]
00084;[636, 1057, 0.0]
00084;[637, 1062, 0.0]
00084;[638, 1065, 0.0]
00084;[639, 1066, 0.0]
00084;[640, 1070, 0.0]
00084;[641, 1074, 0.0]
00084;[642, 1076, 0.0]
00084;[643, 1078, 0.0]
00084;[644, 1079, 0.0]
00084;[645, 1080, 0.0]
00084;[646, 1082, 0.0]
00084;[647, 1083, 0.0]
00084;[648, 1084, 0.0]
00084;[649, 1085, 0.0]
00084;[650, 1086, 0.0]
00084;[651, 1087, 0.0]
00084;[652, 1088, 0.0]
00084;[653, 1090, 0.0]
00084;[654, 1091, 0.0]
00084;[655, 1092, 0.0]
00084;[656, 1094, 0.0]
00084;[657, 1096, 0.0]
00084;[658, 1098, 0.0]
00084;[659, 1099, 0.0]
00084;[660, 1105, 0.0]
00084;[661, 1106, 0.0]
00084;[662, 1108, 0.0]
00084;[663, 1109, 0.0]
00084;[664, 1113, 0.0]
00084;[665, 1115, 0.0]
00084;[666, 1117, 0.0]
00084;[667, 1119, 0.0]
00084;[668, 1120, 0.0]
00084;[669, 1121, 0.0]
00084;[670, 1122, 0.0]
00084;[671, 1123, 0.0]
00084;[672, 1124, 0.0]
00084;[673, 1126, 0.0]
00084;[674, 1128, 0.0]
00084;[675, 1129, 0.0]
00084;[676, 1130, 0.0]
00084;[677, 1131, 0.0]
00084;[678, 1132, 0.0]
00084;[679, 1134, 0.0]
00084;[680, 1135, 0.0]
00084;[681, 1139, 0.0]
00084;[682, 1140, 0.0]
00084;[683, 1141, 0.0]
00084;[684, 1143, 0.0]
00084;[685, 1144, 0.0]
00084;[686, 1146, 0.0]
00084;[687, 1147, 0.0]
00084;[688, 1149, 0.0]
00084;[689, 1152, 0.0]
00084;[690, 1153, 0.0]
00084;[691, 1155, 0.0]
00084;[692, 1156, 0.0]
00084;[693, 1157, 0.0]
00084;[694, 1159, 0.0]
00084;[695, 1160, 0.0]
00084;[696, 1162, 0.0]
00084;[697, 1163, 0.0]
00084;[698, 1165, 0.0]
